anime_id,song_name,type
16706,"#04: ""Kizuna no Yukue feat. Yui Goidou (キズナノユクエ feat. 五位堂 結)"" by Yui Goidou starring Ayahi Takagaki (ep 5)",ending_theme
16706,"#05: ""Kizuna no Yukue feat. Shiori Shinomiya (キズナノユクエ feat. 汐宮 栞)"" by Shiori Shinomiya starring Kana Hanazawa (ep 6)",ending_theme
16706,"#06: ""Hajimete Koi wo Shita Kioku ~Piano Bansou~ (初めて恋をした記憶 〜ピアノ伴奏〜)"" by Chihiro Kosaka starring Kana Asumi (ep 7)",ending_theme
16706,"#07: ""Hitomi kara Snow (瞳からスノー)"" by Kanon Nakagawa starring Nao Touyama (ep 8)",ending_theme
16706,"#08: ""Kizuna no Yukue feat. Ayumi Takahara (キズナノユクエ feat. 高原歩美)"" by Ayumi Takahara starring Ayana Taketatsu (ep 9)",ending_theme
16706,"#09: ""With...you..."" by Haqua du Lot Herminium starring Saori Hayami (ep 10)",ending_theme
16706,"#10: ""Kizuna no Yukue (キズナノユクエ)"" by Jupiter Sisters (ep 11)",ending_theme
16706,"#11: ""Hajimete Koi wo Shita Kioku (初めて恋をした記憶)"" by 2B PENCILS & Kanon Nakagawa (2B PENCILS & 中川かのん); Vocal by Chihiro Kosaka starring Kana Asumi; Back Ground Vocal by Kanon Nakagawa starring Nao Touyama (ep 12)",ending_theme
2382,"""Stormy Love"" by the NaB&#039;s",opening_theme
2382,"#1: ""Kimi to Ita Chikyuu (君といた地球)"" by The NaB&#039;s (eps 1-13)",ending_theme
2382,"#2: ""RE-SET"" by TAKUI (eps 14-26)",ending_theme
189,"""Sakura Saku"" by Megumi Hayashibara",opening_theme
189,"""Hajimari wa Kokokara"" by Megumi Hayashibara (ep 24)",ending_theme
189,"""Kimi Sae Ireba"" by Megumi Hayashibara (eps 1-23)",ending_theme
15097,"""Kiss+kiss de Owaranai (Kiss＋kissでおわらない)""  by Denpa-Gumi.inc (でんぱ組.inc )",ending_theme
878,"#1: ""Kimi e Mukau Hikari (キミヘ ムカウ ヒカリ)"" by Akino Arai (eps 2-25)",opening_theme
878,"#1: ""Little Goodbye (リトルグッバイ)"" by Rocky Chack (eps 1-9, 11-21, 23-25)",ending_theme
878,"#2: ""And You"" by Rocky Chack (ep 10)",ending_theme
878,"#3: ""Last Blue (ラストブルー)"" by Rocky Chack (ep 22)",ending_theme
878,"#4: ""Kimi e Mukau Hikari ( キミヘ ムカウ ヒカリ)"" by Akino Arai (ep 26)",ending_theme
2573,"""Niji ni Naritai (虹になりたい)"" by Sumiko Yamagata",opening_theme
2573,"""Mori e Oide (森へおいで)"" by Sumiko Yamagata",ending_theme
330,"""Sentimental"" by CooRie",opening_theme
330,"#1: ""Mousukoshi... Mousukoshi"" by Saori Atsumi (eps 1-12)",ending_theme
330,"#2: ""Sentimental"" by CooRie (ep 13)",ending_theme
34300,"""Juedi Chongsheng (绝地重生)"" by czt",opening_theme
34300,"""Bianjie (边界)"" by Yun no Qi (云の泣)",ending_theme
25077,"""Jack"" by Vistlip",opening_theme
3835,"&#039;&#039;Cuore Monogatari (クオレ物語)&#039;&#039; by Takeda Eri, Tokyo Housou Jidou Gasshoudan (東京放送児童合唱団)",opening_theme
3835,"&#039;&#039;Shiroi Nikki (白い日記)&#039;&#039; by Takeda Eri, Tokyo Housou Jidou Gasshoudan (東京放送児童合唱団)",ending_theme
16247,"""Magician: In the Midnight"" by Takako Oota",ending_theme
31680,"""Okaeri. (おかえり。)"" by Yuusuke Yata",opening_theme
31680,"#01: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Ren Kaidou (Junko Minagawa), Haru Kaidou (Tomoaki Maeno) (ep 1, 9)",ending_theme
31680,"#02: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Aki Kaidou (Yoshitsugu Matsuoka), Shima Kaidou (Takuma Terashima) (eps 2, 8)",ending_theme
31680,"#03: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Kaidou Brothers [Ren Kaidou (Junko Minagawa), Haru Kaidou (Tomoaki Maeno), Aki Kaidou (Yoshitsugu Matsuoka), Shima Kaidou (Takuma Terashima)] (ep 3, 10)",ending_theme
31680,"#04: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Ren Kaidou (Junko Minagawa), Aki Kaidou (Yoshitsugu Matsuoka) (ep 4)",ending_theme
31680,"#05: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Haru Kaidou (Tomoaki Maeno), Shima Kaidou (Takuma Terashima) (ep 5)",ending_theme
31680,"#06: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Haru Kaidou (Tomoaki Maeno), Aki Kaidou (Yoshitsugu Matsuoka) (ep 6)",ending_theme
31680,"#07: ""Happiness YOU & ME (ハピネスYOU＆ME)"" by Ren Kaidou (Junko Minagawa), Shima Kaidou (Takuma Terashima) (ep 7)",ending_theme
2785,"""Ikusen no Mugi no Yume (幾千の麦の夢~Harvest Of Gold (instrumental version))"" by Youichirou Yoshikawa",ending_theme
14811,"""Mousou★Koukan Nikki (もうそう★こうかんにっき)"" by Otome Shinto",opening_theme
14811,"#1: ""I wish: Tokimeki no Mahou (I wish 〜ときめきの魔法〜)"" by Mao Amatsuka (Maaya Uchida) & Megumi Amatsuka (Yume Miyamoto) (eps 1-2)",ending_theme
14811,"#2: ""balance unbalance: Hontou no Watashi (balance unbalance 〜ホントウ ノ ワタシ〜)"" by Shion Sumeragi (Suzuko Mimori) (eps 3-4)",ending_theme
14811,"#3: ""Purely Sky: Watashi Dake no Sora (Purely Sky 〜私だけの空〜)"" by Kirara Bernstein (Chika Arakawa) (eps 5-6)",ending_theme
14811,"#4: ""Hashiridasou! (走り出そう!)"" by Mao Amatsuka (Maaya Uchida), Shion Sumeragi (Suzuko Mimori), Megumi Amatsuka (Yume Miyamoto), Kirara Bernstein (Chika Arakawa) (eps 7-12)",ending_theme
29,"""Rashinban (羅針盤)"" by AUDIO RULEZ",opening_theme
29,"""Kimi wo Miteiru (君を見ている)"" by BEGIN",ending_theme
12223,"""SPIRITS"" by Sakai Mikio",ending_theme
4177,"#01: ""Shut Up And Explode"" by Boom Boom Satellites",opening_theme
4177,"#R1: ""Back on my Feet"" by Boom Boom Satellites (TV Broadcast Opening)",opening_theme
4177,"#01: ""Vacancy"" by Kylee",ending_theme
4177,"#R1: ""Just Breathe"" by Kylee (TV broadcast ED)",ending_theme
4177,"#R2: ""Over U"" by Kylee (TV broadcast ED2)",ending_theme
924,"""Choujin Masterforce no Theme (超神マスターフォースのテーマ, Theme of Super-God Masterforce) by Toshiya Igarashi",opening_theme
924,"""Moero! Transformers (燃えろ!トランスフォーマー)"" by Toshiya Igarashi and the Morinoki Children&#039;s Chorus",ending_theme
11703,"""DARK SHAME"" by GRANRODEO",opening_theme
11703,"""Shiroi Karasu (シロイカラス)"" by Kenichi Suzumura",ending_theme
25915,"""Tokimeki no Hanabira (トキメキノハナビラ)"" by Shizuka",opening_theme
2962,"""Stand By Me~Hito Natsu no Bouken~"" by AiM",ending_theme
6554,"""I&#039;m here with you"" by Mimori Yusa",ending_theme
17423,"""Hoshi kara kita Futari"" by Young Fresh",opening_theme
17423,"""Friends"" by Young Fresh",ending_theme
32697,"#1: ""I love you more"" by Article One (eps 1, 4, 7, 8, 10)",ending_theme
32697,"#2: ""If The World Gives Up"" by Article One (eps 2, 5)",ending_theme
32697,"#3: ""Love You Tomorrow"" by Article One (eps 3, 6, 9)",ending_theme
9441,"""Sweet Romance"" by Gojou Mayumi",opening_theme
9441,"""HOME MADE HAPPY"" by Primavera",ending_theme
2825,"""Sindbad no Bouken (シンドバットの冒険)"" by Columbia Yurikago Kai, Mitsuko Horie",opening_theme
2825,"""Sindbad no Uta (シンドバットのうた)"" by Columbia Yurikago Kai, Mitsuko Horie",ending_theme
2215,"""United force"" by Minami Kuribayashi",opening_theme
2215,"""Tsubasa"" by Sena",ending_theme
1029,"""Teremtés"" by Muzsikás",opening_theme
1029,"""Ai wa Hana, Kimi wa Sono Tane (愛は花、君はその種子; Love Is a Flower, You Are the Seed)"" by Harumi Miyako",ending_theme
36296,"""Distance"" Rie Murakawa",opening_theme
36296,"""Sake to Ikura to 893 to Musume (鮭とイクラと893と娘)"" by Yoshifumi Nitta (Yoshiki Nakajima)",ending_theme
31223,"""Zessei Star Gate (絶世スターゲイト)"" by Shouta Aoi",opening_theme
31223,"""Rare Drop☆KOI☆Koi! One More! (レアドロ☆KOI☆こい！ワンモア！)"" by Rina Izumi (Ayaka Suwa) & Aika Suzuki (M.A.O)",ending_theme
9289,"#1: ""Hana no Iro (ハナノイロ)"" by nano.RIPE (eps 2-13)",opening_theme
9289,"#2: ""Omokage Warp (面影ワープ)"" by nano.RIPE (eps 14-25)",opening_theme
9289,"#1: ""Hana no Iro (ハナノイロ)"" by nano.RIPE (ep 1)",ending_theme
9289,"#2: ""Hazy"" by Sphere (eps 2-5, 7, 9-10, 12-13)",ending_theme
9289,"#3: ""Tsukikage to Buranko (月影とブランコ)"" by nano.RIPE (ep 6)",ending_theme
9289,"#4: ""Yumeji (夢路)"" by nano.RIPE (eps 8, 26)",ending_theme
9289,"#5: ""Saibou Kioku (細胞キオク)"" by nano.RIPE (ep 11)",ending_theme
9289,"#6: ""Hanasaku Iroha (はなさくいろは)"" by Clammbon (クラムボン) (eps 14-21, 23, 24)",ending_theme
9289,"#7: ""Hi Leap (ハイリープ)"" by nano.RIPE (ep 22)",ending_theme
34257,"#1: ""Kira! Mankai Smile (キラッ！満開スマイル)"" by THE IDOLM@STER CINDERELLA GIRLS LITTLE STARS! (eps 1-4)",ending_theme
34257,"#2: ""Etude wa Ikkyoku dake (エチュードは1曲だけ)"" by THE IDOLM@STER CINDERELLA GIRLS LITTLE STARS! (eps 5-8)",ending_theme
34257,"#3: ""Mouretsu Yonaoshi Guilty!"" by SEXY GUILTY (ep 9)",ending_theme
34257,"#4: ""SUN♡FLOWER"" by THE IDOLM@STER CINDERELLA GIRLS LITTLE STARS! (eps 10, 12-13)",ending_theme
34257,"#5: ""Kirarin Robo no Theme (きらりんロボのテーマ )"" by Kirari Moroboshi (ep 11)",ending_theme
33010,"""spiky seeds"" by the pillows",ending_theme
30137,"""Geki (檄)"" by Yousei Teikoku",ending_theme
5374,"""Miracle! Mimika Number One (味楽る! ミミカ ナンバーワン)"" by Mayuko Omimura",opening_theme
9376,"""Flower of Desert"" by Naoko Hamasaki (濱崎直子)",opening_theme
9376,"""Twilight Songs"" by Naoko Hamasaki (濱崎直子)",ending_theme
5081,"#1: ""staple stable"" by Chiwa Saito (TV Broadcast: eps 2, 6-7, 11-12; BD/DVD: 1-2, 12)",opening_theme
5081,"#2: ""Kaerimichi (帰り道)"" by Emiri Katou (TV Broadcast: ep 4; BD/DVD: 3-5)",opening_theme
5081,"#3: ""ambivalent world"" by Miyuki Sawashiro (TV Broadcast: ep 8; BD/DVD: 6-8)",opening_theme
5081,"#4: ""Ren&#039;ai Circulation (恋愛サーキュレーション)"" by Kana Hanazawa (TV Broadcast: ep 10; BD/DVD: 9-10)",opening_theme
5081,"#5: ""Sugar Sweet Nightmare"" by Yui Horie (TV Broadcast: eps 14-15; BD/DVD: 11, 13-15)",opening_theme
5081,"""Kimi no Shiranai Monogatari (君の知らない物語)"" by supercell; performed by nagi (Gazelle)",ending_theme
33948,"""A E I U E O Ao! (あ・え・い・う・え・お・あお!)"" by Gekidan Hitotose (劇団ひととせ) [Hinako Sakuragi (Mao Ichimichi), Kuina Natsukawa (Miyu Tomita), Mayuki Hiiragi (Yui Ogura), Chiaki Ogino (Hisako Tojo), Yua Nakajima (Marika Kouno)]",opening_theme
33948,"""Curtain Call!!!!! (かーてんこーる!!!!!)"" by Gekidan Hitotose (劇団ひととせ) [Hinako Sakuragi (Mao Ichimichi), Kuina Natsukawa (Miyu Tomita), Mayuki Hiiragi (Yui Ogura), Chiaki Ogino (Hisako Tojo), Yua Nakajima (Marika Kouno)]",ending_theme
2736,"#1: ""CHU-CHU-CHU"" by CRIPTON (eps 1-34)",opening_theme
2736,"#2: ""Dream Express"" by Saki Natori (eps 35-50)",opening_theme
2736,"#3: ""Shine"" by Dear (eps 51-74)",opening_theme
2736,"#1: ""Koibito ga Uchuujin nara (恋人が宇宙人なら)"" by Junko Iwao (eps 1-34)",ending_theme
2736,"#2: ""Jaa ne (じゃあね)"" by Kiyomi Kobayashi (eps 35-50)",ending_theme
2736,"#3: ""Dou nacchaun daro (どうなっちゃうンだろ)"" by ZAZA (eps 51-69)",ending_theme
2736,"#4: ""Too Late"" by Yuki Saito (eps 70-74)",ending_theme
29093,"""Grimm (グリム)"" by Faylan",ending_theme
16934,"""Sparkling Daydream"" by ZAQ",opening_theme
16934,"""INSIDE IDENTITY"" by Black Raison d&#039;être (Maaya Uchida, Chinatsu Akasaki, Azumi Asakura, Sumire Uesaka)",ending_theme
3166,"""Cloudier Sky"" by Ayane",opening_theme
3166,"""Kagaribi"" by KAORI",ending_theme
3067,"""Yamato Yori Ai wo Komete (ヤマトより愛をこめて)"" by Kenji Sawada (沢田研二)",ending_theme
34756,"""Sayonara dayo, Mister (さよならだよ、ミスター)"" by Daisuke Yokoyama (横山だいすけ) & Saki Honda (本田紗来)",ending_theme
34787,"#1: ""Just be yourself"" by Wa-suta (わーすた) (eps 1-26)",opening_theme
34787,"#2: ""Saijoukyuu Paradox (最上級ぱらどっくす)"" by Wa-suta (eps 27-39)",opening_theme
34787,"#3 ""Memorial"" by i☆Ris (eps 40-)",opening_theme
34787,"#1: ""Idol:Time!! (アイドル:タイム!!)"" by Yui & Laala (Arisa Date & Himika Akaneya) (eps 1-13)",ending_theme
34787,"#2: ""Idol:Time!! (アイドル:タイム!!)"" by SoLaMiDressing (eps 14-26)",ending_theme
34787,"#3: ""Heartful♡Dream (ハートフル♡ドリーム)"" by MY☆DREAM (eps 27-39)",ending_theme
34787,"#4: ""WELCOME TO DREAM"" by Wa-suta (eps 40-49)",ending_theme
34787,"#5: ""Rainbow Melody (レインボウ・メロディー♪)"" by PriPara Dream Allstars (ep 50)",ending_theme
34787,"#6: ""Believe My DREAM!"" by MY☆DREAM (ep 51)",ending_theme
22435,"""RHYTHM EMOTION"" by TWO-MIX",ending_theme
31478,"""TRASH CANDY"" by GRANRODEO",opening_theme
31478,"""Namae wo Yobu yo (名前を呼ぶよ)"" by Luck Life",ending_theme
5474,"""ミラクルDAYS (Miracle Days)"" by CEO",opening_theme
2593,None,opening_theme
2593,"""oblivious"" by Kalafina",ending_theme
33091,#1: “Twinkle Starlight” by Sayaka Sasaki (eps 1-4),ending_theme
33091,"#2: ""Hoshi Meguri no Uta (星めぐりの歌)"" by MELL (ep 5)",ending_theme
1936,"""Girlfriend: Boku no Kyouhansha (ガールフレンド~僕の共犯者~)"" by Side One",opening_theme
1936,"""One More Chance"" by Yukie Nakama",ending_theme
4444,"""Ima! Hajimaru Yuuki (今! 始まる勇気)"" by Rey",opening_theme
23273,"#1: ""Hikaru nara (光るなら)"" by Goose house (eps 1-11)",opening_theme
23273,"#2: ""Nanairo Symphony (七色シンフォニー)"" by Coala Mode. (コアラモード.) (eps 12-22)",opening_theme
23273,"#1: ""Kirameki (キラメキ)"" by wacci (eps 1-11)",ending_theme
23273,"#2: ""Orange (オレンジ)"" by 7!! (eps 12-21)",ending_theme
23273,"#3: ""Orange (オレンジ) (Acoustic Ver.)"" by 7!! (ep 22)",ending_theme
13993,"""monochrome"" by G.Addict",opening_theme
13993,"""prism"" by G.Addict",ending_theme
1002,"""Groovin&#039; Magic"" by ROUND TABLE featuring Nino (eps 2-5)",opening_theme
1002,"#1: ""Hoshikuzu Namida"" by ACKO (eps 1-5)",ending_theme
1002,"#2: ""Tatsu Tori Ato wo Nigosazu"" by Kouhei Tanaka (ep 6)",ending_theme
1460,"""Reincarnation"" by Okui Masami",opening_theme
1460,"#1: ""Reincarnation"" by Masami Okui  (eps 1-3)",ending_theme
1460,"#2: ""Live Alone Sennen Tattemo"" by Masami Okui (eps 4-6)",ending_theme
7808,"""Don de la Ondo Choushi Detemasuka (ドンデラ音頭調子出てますか)"" by Fumio Ootsuka (大塚文雄)",opening_theme
7808,"""Arano no Ichiban Hoshi (荒野の一番星)"" by Fumio Ootsuka (大塚文雄)",ending_theme
1233,"""Niji ni Naritai (I Wanna Be a Rainbow)"" by Mayaka",opening_theme
1233,"#1: ""Taiyou ga Atatameta Kimochi (The Sun Warms My Heart)"" by Aya Hisakawa and Ai Orikasa (eps 1-3)",ending_theme
1233,"#2: ""Fuchu Shigure (A Light Rain in Fuchu)"" by Kikuko Inoue (ep 4)",ending_theme
1233,"#3: ""Love Letter in the Blue Sky"" by Yukana Nogami (eps 5-7)",ending_theme
32051,"""Black Make Up"" by Namie Amuro",ending_theme
36043,"""Saturday Night Question (サタデー・ナイト・クエスチョン)"" by Megumi Nakajima",opening_theme
36043,"""Hikari, Hikari (ひかり、ひかり)"" by Yuuka Aisaka",ending_theme
33026,"#1: ""Fantastic Time"" by Hey! Say! JUMP (eps 1-13)",opening_theme
33026,"#2: ""Over The Top"" by Hey! Say! JUMP",opening_theme
33026,"#1: ""TRUE LOVE"" by Ai Shinozaki (eps 1-13)",ending_theme
33026,"#2: ""Gekiyaba∞Bokkan!! (激ヤバ∞ボッカーン！！)"" by Moso Calibration",ending_theme
1253,"""Megami no Senshi ~Pegasus Forever~"" by Marina del Ray",opening_theme
1253,"""Takusu mono he"" by Matsuzawa Yumi",ending_theme
645,"""Get Over"" by dream",opening_theme
645,"""Everlasting Snow"" by Dream",ending_theme
8133,"""Kirakira Kawaii Pretty Cure Daishugou ~Kibou no Hikari~ by Aya Ikeda",opening_theme
8133,"""17 Jewels ~Pretty Cure Medley 2010~"" by Aya Ikeda, Mayu Kudou & Young Fresh",ending_theme
1607,"""Bravin&#039; Bad Brew"" by Riryka",opening_theme
1607,"""Shijun no Zankoku"" by Yousei Teikoku",ending_theme
28907,"""GATE: Sore wa Akatsuki no you ni (GATE～それは暁のように～)"" by Kishida Kyoudan & The Akeboshi Rockets (eps 1-11)",opening_theme
28907,"#1: ""Prism Communicate (ぷりずむコミュニケート)"" by Rory (Risa Taneda), Tuka (Hisako Kanemoto), Lelei (Nao Touyama) (eps 1-11)",ending_theme
28907,"#2: ""GATE: Sore wa Akatsuki no you ni (GATE～それは暁のように～)"" by Kishida Kyoudan & The Akeboshi Rockets (ep 12)",ending_theme
1046,"""Round 11"" by Naoko Hamasaki",opening_theme
1046,"""Kiseki no Mukou Soba e"" by Naoko Hamasaki",ending_theme
487,"""Ever After"" by Yozuca",opening_theme
487,"""And then"" by Miyuki Hashimoto",ending_theme
5928,"""Ring a Ding: Tomoko no Theme (Ring a Ding-倫子のテーマ-)"" by Aoi Mizuno",ending_theme
435,"""Yuzurenai Negai"" by Naomi Tamura",opening_theme
435,"""Asue no Yuuki"" by Keiko Yoshinari",ending_theme
36470,"""Otomodachi Film (オトモダチフィルム)"" by Masayoshi Ooishi",opening_theme
36470,"""Love Song (ラブソング)"" by Teresa Wagner (CV: Manaka Iwami)",ending_theme
18039,"""Kyun♥Kyun everyday (きゅん♥きゅん everyday)"" by Haruko Aoki (青木春子)",opening_theme
18039,"""Kyun♥Kyun everyday (きゅん♥きゅん everyday)"" by Haruko Aoki (青木春子)",ending_theme
243,"""Super Drive"" by Yousuke Sakanoue",opening_theme
243,"""Glaring Dream"" by Kinya Kotani",ending_theme
37141,"""CheerS"" by ClariS",ending_theme
5034,"""Beautiful Fighter"" by angela",opening_theme
5034,"#1: ""Beginning"" by angela (ep 1)",ending_theme
5034,"#2: ""My story"" by angela (ep 2)",ending_theme
5034,"#3: ""Hikari, Sagase Naku tomo (光、探せなくとも)"" by angela (eps 3-12)",ending_theme
32415,"""B.B."" by JAM Project",opening_theme
32415,"""FOCUS"" by Showtaro Morikubo",ending_theme
11339,"""Balloon Theater (バルーンシアター)"" by Marina Kawano",opening_theme
11339,"""Smile Houteishiki (スマイル方程式)"" by Kaori Fukuhara, Aoi Yuuki, Yumi Uchiyama, and Minako Kotobuki",ending_theme
30437,"""Shiawase no Kaerimichi (幸せの帰り道)"" by Yuuka Ueno",opening_theme
1300,"""Yoake no Kaze Kiki Nagara"" by Maaya Sakamoto",ending_theme
900,"""Cha-La Head-Cha-La"" by Hironobu Kageyama",opening_theme
900,"""GIRIGIRI -Sekai Kyokugen-"" by Hironobu Kageyama",ending_theme
33323,"""Kamisama no Kamisama (神様の神様)"" by Hanae",opening_theme
33323,"""Sakura Mikotoba (桜ミコトバ)"" by Hanae",ending_theme
17020,"""Aitai yo (会いたいよ)"" by yozuca*",ending_theme
9917,"""Sora (宙 -そら-)"" by Every Little Thing",ending_theme
5710,"Keroro Japo~n! (ケロロ・ジャポ～ン!) by Daisuke Naito, Natsuki Kaitou",opening_theme
5710,"""Minna Anata Wo Aishiteru"" by Kiroro",ending_theme
28825,"""Kakushinteki☆Metamaruphose! (かくしん的☆めたまるふぉ～ぜっ！)"" by Umaru Doma (Aimi Tanaka) (eps 1-11)",opening_theme
28825,"""Hidamari Days (ひだまりデイズ)"" by Sisters (妹S) [Umaru Doma (Aimi Tanaka), Nana Ebina (Akari Kageyama), Kirie Motoba (Haruka Shiraishi), Sylphinford Tachibana (Yurina Furukawa)]",ending_theme
20431,"""Jigoku no Sata mo Kimi Shidai (地獄の沙汰も君次第)"" by Jigoku no Sata All Stars (Hiroki Yasumoto, Takashi Nagasako, Yumiko Kobayashi, Tetsuya Kakihara, Touko Aoyama, Eri Kitamura x YOUR SONG IS GOOD)",opening_theme
20431,"#1: ""Ookina Kingyou no Kinoshitade (大きな金魚の樹の下で)"" by Tokyo Philharmonic Chorus (東京混声合唱団) (ep 1)",ending_theme
20431,"#2: ""Parallax View (パララックス・ビュー)"" by Sadesper Record feat. Sumire Uesaka (eps 2-7, 9-13)",ending_theme
20431,"#3: ""Caramel Peach Jam 120% (キャラメル桃ジャム120%)"" by Peach Maki (Sumire Uesaka) (ep 8)",ending_theme
13535,"#1: ""Make My Day!"" by Piko (eps 1-12)",opening_theme
13535,"#2: ""Koi Boudou (恋暴動)"" by HAPPY BIRTHDAY (ep 13)",opening_theme
13535,"#1: ""Koi Boudou (恋暴動)"" by HAPPY BIRTHDAY (eps 1-12)",ending_theme
13535,"#2: ""Make My Day!"" by Piko (ep 13)",ending_theme
9812,&#039;&#039;Blueberry Passion&#039;&#039; by Pinky Pinky,ending_theme
30385,"""Overdrive"" by Hitomi Harada",opening_theme
30385,"""Ultra Super Hyper Miracle Romantic (ウルトラスーパーハイパーミラクルロマンチック)"" by Mirei Shikishima (Yuka Iguchi) & Mamori Tokonome (Mikako Izawa)",ending_theme
262,"""Hikari Hitotsu Hirari"" by Sleepin&#039; Johnny Fish",opening_theme
262,"""Paradise"" by Grace",ending_theme
19613,"""never fear"" by Ryuuichi Kawamura",ending_theme
25661,"""Naisho! no Bairin Cat (ないしょ!のバイリン・キャット)"" by Chisa Yokoyama",opening_theme
25661,"""Ojii-san e no Otegami (おじいさんへのおてがみ)"" by Tarako",ending_theme
705,"Mirai e no Promise"" by Ayano Ahane",ending_theme
33392,"""GET!! Yume & DREAM (GET!! 夢&DREAM)"" by Shou Kagami",opening_theme
33392,"""Shin Handsome Taisou de Zundokohoi (真・ハンサム体操でズンドコホイ)"" by 10Re;",ending_theme
36936,"""Mirai no Theme (ミライのテーマ)"" by Tatsurou Yamashita",opening_theme
21039,"""Insight"" by WHITE ASH",opening_theme
21039,"""60 Oku no Tsubasa (60億の翼)"" by ANGRY FROG REBIRTH",ending_theme
2790,"""Oira Sukeban: Taiatari no Yuuki (おいら女蛮★体当たりの勇気★)"" by 原田和代",ending_theme
13465,"""Wasurenai (わすれない)"" by Ayako Fuji (藤あや子)",opening_theme
16694,"""Esoragoto (絵空事)"" by nano.RIPE",opening_theme
16694,"""Above your hand"" by Annabel",ending_theme
4789,"#1: ""ebullient future (English)"" by TENMON featuring ELISA (eps 1-5, 7-9)",opening_theme
4789,"#2: ""ebullient future (Instrumental)"" by TENMON (ep 6)",opening_theme
4789,"#3: ""ebullient future (English 2nd. Version)"" by TENMON featuring ELISA (ep 11)",opening_theme
4789,"#1: ""Egao no Chikara (笑顔のチカラ)"" by Mai Goto (eps 2-5, 7, 9, 11)",ending_theme
4789,"#2: ""Negai no Kakera (願いのカケラ)"" by Yumiko Nakajima (eps 6, 8)",ending_theme
4789,"#3: ""ebullient future (English)"" by ELISA (ep 10)",ending_theme
4789,"#4: ""ebullient future (Japanese)"" by ELISA (ep 12)",ending_theme
4789,"#5: ""ever forever"" by Mai Goto, Yumiko Nakajima, Hiroko Taguchi, Junko Okada, Natsumi Yanase (ep 12)",ending_theme
8366,"""Yuruyuru de DE-O! (ユルユルでDE-O!)"" by Shinnosuke Nohara (Akiko Yajima)",opening_theme
8366,"""GO WAY!!"" by Kumi Kouda",ending_theme
7059,"""Braveheart"" by THE GOMBAND",ending_theme
25057,"""Doubutsuen wa Tanoshii na (動物園はたのしいな)"" by Columbia Yurikago Kai, Koorogi &#039;73",opening_theme
25057,"""Kyou mo Genki ni (今日も元気に)"" by Koorogi &#039;73",ending_theme
31560,"#1: ""Black or White?"" by Miss Monochrome (CV: Yui Horie) (eps 1-9)",opening_theme
31560,"#2: ""Miss Monochrome Taisou (ミス・モノクローム体操)"" by Miss Monochrome (CV: Yui Horie) (eps 10-13)",opening_theme
31560,"#1: ""Step by Step!"" by Miss Monochrome (CV: Yui Horie) (eps 1-8)",ending_theme
31560,"#2: ""Kimi to Boku (キミとボク)"" by Miss Monochrome (CV: Yui Horie) (eps 9-13)",ending_theme
34086,"""illuminate"" by Minami (eps 2-12)",opening_theme
34086,"#1: ""illuminate"" by Minami (ep 1)",ending_theme
34086,"#2: ""INNOSENSE"" by FLOW (eps 2-10)",ending_theme
34086,"#3: ""Journey&#039;s End"" by Ingrid Gerdes with forcaChoir (ep 13)",ending_theme
2753,"""Ai ha itsumo (愛はいつも)"" by Emiko Shiratori",ending_theme
3652,"""Super Scription of Data"" by Shimamiya Eiko",opening_theme
3652,"""Manazashi"" by anNina",ending_theme
31621,"""Shining Sky"" by every♥ing!",opening_theme
11841,"""Moonlight"" by Anson Hu",opening_theme
30649,"""LET&#039;S GO! Atashin&#039;chi (LET&#039;S GO！あたしンち)"" by The Tachibanas (ザ・タチバナーズ) (Kenichi Ogata, Fumiko Orikasa, Daisuke Sakaguchi, Kumiko Watanabe)",opening_theme
30649,"""Rock-a-bye My Baby (ろっかばいまいべいびい)"" by Haruomi Hosono",ending_theme
2473,"""Funny, Funny Little Girl"" by Chisa Yokoyama",opening_theme
2473,"""Good Night, Moon Shadow"" by Chisa Yokoyama",ending_theme
34662,"#1: ""Eiyuu Unmei no Uta (英雄 運命の詩)"" by EGOIST (eps 1-11)",opening_theme
34662,"#2: ""ASH"" by LiSA (eps 12-)",opening_theme
34662,"#1: ""Désir"" by GARNiDELiA (eps 2-12, 25)",ending_theme
34662,"#2: ""KOE"" by ASCA (eps 13-24)",ending_theme
1958,"""Wish"" by ALI PROJECT",opening_theme
1958,"""Enjeru Eggu no Tsukuri Kata ~ For Ruri & Hari"" by Ali Project",ending_theme
10191,"""Katte ni Kaizou Shitemo Iize (かってに改造してもいいぜ)"" by Ichirou Mizuki & Tokusatsu (水木一郎と特撮)",opening_theme
10191,"""Nani ga Nani de Nani nano... (ナニがナニでナニなの・・・)"" by Ryoko Shintani (新☆谷良子)",ending_theme
16910,"""Nanatsu no Umi yori Kimi no Umi (七つの海よりキミの海)"" by Sumire Uesaka",opening_theme
16910,"#1: ""Seaside 99"" by Muromi-san (Yukari Tamura), Hii-chan (Ai Nonaka) & Sumida-san (Sumire Uesaka) (ep 1-12)",ending_theme
